datetime,power,global_radiation,temperature,Year,Month,Day,date
7/5/19 12:30,2.056,1020.038,30.55,2019,7,5,7/5/2019
5/6/20 12:00,2.056,981.719,19.10,2020,5,6,5/6/2020
6/6/20 15:00,2.056,1020.172,19.20,2020,6,6,6/6/2020
7/16/19 14:00,2.055,1030.18,26.95,2019,7,16,7/16/2019
8/21/19 13:45,2.055,1004.25,27.40,2019,8,21,8/21/2019
4/26/20 13:15,2.055,1037.76,24.60,2020,4,26,4/26/2020
5/26/20 12:00,2.055,1005.87,23.65,2020,5,26,5/26/2020
5/14/19 11:45,2.054,918.716,16.55,2019,5,14,5/14/2019
7/21/19 14:00,2.054,1054.824,31.45,2019,7,21,7/21/2019
8/21/19 13:15,2.054,994.15,27.40,2019,8,21,8/21/2019
5/28/20 12:00,2.054,986.007,23.40,2020,5,28,5/28/2020
6/27/20 13:45,2.054,1078.84,28.15,2020,6,27,6/27/2020
7/29/20 14:00,2.054,1026.3,28.65,2020,7,29,7/29/2020
5/13/19 13:00,2.053,1049.095,17.25,2019,5,13,5/13/2019
7/22/19 13:00,2.053,1026.108,32.30,2019,7,22,7/22/2019
8/21/19 13:00,2.053,985.563,26.80,2019,8,21,8/21/2019
5/17/20 14:30,2.053,1027.303,22.90,2020,5,17,5/17/2020
6/24/20 12:30,2.053,999.149,31.20,2020,6,24,6/24/2020
7/3/19 14:30,2.052,1023.518,27.55,2019,7,3,7/3/2019
8/5/20 13:30,2.052,1005.97,31.10,2020,8,5,8/5/2020
6/29/19 13:15,2.051,1046.397,35.45,2019,6,29,6/29/2019
7/20/19 13:30,2.051,1002.394,33.30,2019,7,20,7/20/2019
8/16/19 15:00,2.051,1048.661,26.95,2019,8,16,8/16/2019
7/20/20 12:45,2.051,975.568,27.60,2020,7,20,7/20/2020
7/20/20 14:15,2.051,1000.436,29.00,2020,7,20,7/20/2020
4/30/19 13:45,2.05,1029.12,21.15,2019,4,30,4/30/2019
6/29/19 13:00,2.05,1038.265,34.90,2019,6,29,6/29/2019
7/16/19 12:45,2.05,1014.316,25.55,2019,7,16,7/16/2019
7/17/19 13:00,2.05,1011.987,29.20,2019,7,17,7/17/2019
7/21/19 13:45,2.05,972.256,31.05,2019,7,21,7/21/2019
8/13/19 14:15,2.05,1025.929,24.10,2019,8,13,8/13/2019
4/21/20 14:15,2.05,999.776,23.40,2020,4,21,4/21/2020
5/6/20 14:30,2.05,1023.725,20.20,2020,5,6,5/6/2020
5/19/20 12:15,2.05,785.39,28.00,2020,5,19,5/19/2020
5/26/20 13:00,2.05,996.411,25.15,2020,5,26,5/26/2020
5/31/20 13:45,2.05,1041.816,23.90,2020,5,31,5/31/2020
6/3/20 12:15,2.05,1017.474,31.65,2020,6,3,6/3/2020
6/12/20 12:00,2.05,957.513,28.30,2020,6,12,6/12/2020
7/27/20 14:45,2.05,984.038,33.25,2020,7,27,7/27/2020
6/3/19 14:15,2.049,1032.537,32.80,2019,6,3,6/3/2019
7/9/19 12:30,2.049,1065.13,22.55,2019,7,9,7/9/2019
7/17/19 13:45,2.049,1029.197,29.30,2019,7,17,7/17/2019
4/26/20 12:45,2.049,873.951,24.35,2020,4,26,4/26/2020
6/8/20 14:30,2.049,737.058,25.00,2020,6,8,6/8/2020
7/24/20 12:30,2.049,995.23,29.70,2020,7,24,7/24/2020
8/6/20 13:15,2.049,987.58,33.30,2020,8,6,8/6/2020
5/13/19 12:30,2.048,1036.968,17.25,2019,5,13,5/13/2019
5/20/19 12:30,2.048,927.344,22.30,2019,5,20,5/20/2019
6/1/19 12:15,2.048,989.091,29.45,2019,6,1,6/1/2019
3/31/20 14:00,2.048,1036.85,12.40,2020,3,31,3/31/2020
5/7/20 14:15,2.048,1029.587,25.85,2020,5,7,5/7/2020
6/1/20 12:15,2.048,993.873,27.30,2020,6,1,6/1/2020
6/2/20 13:30,2.048,1007.034,31.05,2020,6,2,6/2/2020
6/22/20 14:30,2.048,1034.447,27.50,2020,6,22,6/22/2020
6/23/20 14:00,2.048,1034.01,30.75,2020,6,23,6/23/2020
7/5/19 12:45,2.047,1000.231,31.50,2019,7,5,7/5/2019
6/3/20 14:15,2.047,1013.913,33.00,2020,6,3,6/3/2020
4/30/19 14:00,2.046,1029.12,21.40,2019,4,30,4/30/2019
5/10/19 13:45,2.046,1125.484,21.20,2019,5,10,5/10/2019
5/13/19 14:45,2.046,1023.899,18.65,2019,5,13,5/13/2019
5/15/19 11:45,2.046,967.893,16.85,2019,5,15,5/15/2019
5/16/19 15:00,2.046,967.101,20.60,2019,5,16,5/16/2019
6/2/19 12:00,2.046,1006.084,32.65,2019,6,2,6/2/2019
6/29/19 12:45,2.046,1028.554,34.00,2019,6,29,6/29/2019
7/3/19 12:15,2.046,991.507,26.80,2019,7,3,7/3/2019
9/6/19 13:15,2.046,923.105,24.00,2019,9,6,9/6/2019
11/20/19 13:30,2.046,667.655,7.90,2019,11,20,11/20/2019
3/30/20 13:15,2.046,992.51,8.55,2020,3,30,3/30/2020
3/30/20 13:30,2.046,997.98,9.05,2020,3,30,3/30/2020
4/26/20 13:30,2.046,1037.702,24.25,2020,4,26,4/26/2020
5/18/20 13:00,2.046,1005.601,25.90,2020,5,18,5/18/2020
5/20/20 13:45,2.046,1049.041,30.10,2020,5,20,5/20/2020
6/24/20 14:15,2.046,1031.55,32.95,2020,6,24,6/24/2020
7/23/20 12:15,2.046,973.626,27.75,2020,7,23,7/23/2020
8/8/20 13:15,2.046,967.484,38.65,2020,8,8,8/8/2020
8/20/20 12:45,2.046,997.138,34.00,2020,8,20,8/20/2020
4/22/20 12:30,2.045,1014.295,22.95,2020,4,22,4/22/2020
5/18/20 12:15,2.045,983.771,25.80,2020,5,18,5/18/2020
7/17/20 11:45,2.045,1018.703,24.75,2020,7,17,7/17/2020
7/23/20 13:30,2.045,1030.88,29.15,2020,7,23,7/23/2020
6/29/19 13:30,2.044,1049.54,35.85,2019,6,29,6/29/2019
7/17/19 13:15,2.044,1013.023,28.80,2019,7,17,7/17/2019
7/20/19 13:15,2.044,999.138,33.05,2019,7,20,7/20/2019
8/1/19 12:45,2.044,968.281,29.05,2019,8,1,8/1/2019
5/16/20 12:00,2.044,987.437,21.80,2020,5,16,5/16/2020
5/20/20 14:30,2.044,897.196,29.80,2020,5,20,5/20/2020
6/2/20 13:15,2.044,1031.849,30.70,2020,6,2,6/2/2020
4/11/19 13:30,2.043,1014.54,14.25,2019,4,11,4/11/2019
6/21/19 14:30,2.043,941.207,27.15,2019,6,21,6/21/2019
5/18/20 12:30,2.043,1005.695,25.45,2020,5,18,5/18/2020
6/21/20 13:45,2.043,1096.002,29.15,2020,6,21,6/21/2020
7/23/20 13:15,2.043,1006.764,29.05,2020,7,23,7/23/2020
4/18/19 13:00,2.042,1028.64,23.20,2019,4,18,4/18/2019
5/25/19 14:15,2.042,1006.799,25.70,2019,5,25,5/25/2019
6/2/19 12:15,2.042,1032.776,33.20,2019,6,2,6/2/2019
4/25/20 12:30,2.042,1005.856,18.40,2020,4,25,4/25/2020
6/3/20 13:45,2.042,1144.269,31.95,2020,6,3,6/3/2020
7/22/20 13:00,2.042,987.76,29.00,2020,7,22,7/22/2020
7/22/20 14:15,2.042,1018.062,30.70,2020,7,22,7/22/2020
8/5/20 13:15,2.042,1001.595,30.35,2020,8,5,8/5/2020
8/6/20 13:30,2.042,993.275,33.20,2020,8,6,8/6/2020
6/8/19 13:00,2.041,982.515,20.70,2019,6,8,6/8/2019
5/26/20 14:30,2.041,1013.89,26.15,2020,5,26,5/26/2020
7/23/20 12:30,2.041,988.03,28.85,2020,7,23,7/23/2020
7/6/19 14:30,2.04,1037.838,34.60,2019,7,6,7/6/2019
4/22/20 14:00,2.04,1031.833,24.90,2020,4,22,4/22/2020
4/11/19 13:15,2.039,1014.54,13.45,2019,4,11,4/11/2019
6/16/20 15:00,2.039,1029.99,29.20,2020,6,16,6/16/2020
7/29/20 14:15,2.039,1026.3,29.00,2020,7,29,7/29/2020
8/5/20 13:45,2.039,1005.97,31.55,2020,8,5,8/5/2020
8/17/20 13:00,2.039,940.959,29.60,2020,8,17,8/17/2020
4/18/19 13:15,2.038,1028.64,23.40,2019,4,18,4/18/2019
5/27/19 14:15,2.038,1031.72,24.60,2019,5,27,5/27/2019
6/29/19 13:45,2.038,1049.54,36.10,2019,6,29,6/29/2019
6/25/20 13:30,2.038,1009.22,32.15,2020,6,25,6/25/2020
7/12/20 15:15,2.038,976.882,28.55,2020,7,12,7/12/2020
7/16/19 12:30,2.037,1002.306,24.70,2019,7,16,7/16/2019
7/17/19 13:30,2.037,1007.101,29.25,2019,7,17,7/17/2019
7/30/19 13:00,2.037,1010.939,32.70,2019,7,30,7/30/2019
4/25/20 14:15,2.037,1025.677,20.60,2020,4,25,4/25/2020
7/14/19 15:00,2.036,1015.376,24.10,2019,7,14,7/14/2019
4/27/20 14:30,2.036,1020.891,24.70,2020,4,27,4/27/2020
5/21/20 12:15,2.036,980.705,29.55,2020,5,21,5/21/2020
3/30/20 13:00,2.035,983.739,8.15,2020,3,30,3/30/2020
8/5/20 13:00,2.035,1027.813,30.50,2020,8,5,8/5/2020
4/11/19 13:45,2.034,1014.54,14.00,2019,4,11,4/11/2019
4/18/19 13:30,2.034,1026.416,23.85,2019,4,18,4/18/2019
5/31/19 12:45,2.034,1134.009,27.80,2019,5,31,5/31/2019
7/4/19 14:30,2.034,1009.38,28.65,2019,7,4,7/4/2019
3/30/20 13:45,2.034,997.98,9.45,2020,3,30,3/30/2020
4/26/20 13:45,2.034,1036.753,24.25,2020,4,26,4/26/2020
5/16/20 14:30,2.034,1045.65,23.35,2020,5,16,5/16/2020
7/21/20 12:15,2.034,990.751,27.25,2020,7,21,7/21/2020
7/30/20 13:15,2.034,990.188,32.30,2020,7,30,7/30/2020
8/4/20 12:45,2.034,988.459,26.55,2020,8,4,8/4/2020
4/11/19 13:00,2.033,1002.133,13.50,2019,4,11,4/11/2019
7/21/20 14:30,2.033,1026.783,29.45,2020,7,21,7/21/2020
5/1/19 14:00,2.032,1071.641,25.80,2019,5,1,5/1/2019
4/23/20 13:15,2.032,1030.048,26.55,2020,4,23,4/23/2020
6/29/20 12:00,2.032,1011.703,24.75,2020,6,29,6/29/2020
4/22/19 13:30,2.031,1028.168,27.80,2019,4,22,4/22/2019
5/31/20 15:00,2.031,986.649,25.10,2020,5,31,5/31/2020
6/26/20 14:15,2.031,1047.089,35.25,2020,6,26,6/26/2020
7/22/20 13:30,2.031,1013.688,29.70,2020,7,22,7/22/2020
5/13/19 13:30,2.03,1050.938,18.00,2019,5,13,5/13/2019
6/27/19 13:15,2.03,1000.929,32.75,2019,6,27,6/27/2019
6/27/19 13:30,2.03,1007.49,33.20,2019,6,27,6/27/2019
6/29/19 14:00,2.03,1049.54,36.85,2019,6,29,6/29/2019
7/21/19 14:45,2.03,1013.942,31.65,2019,7,21,7/21/2019
7/23/19 13:15,2.03,997.086,37.75,2019,7,23,7/23/2019
7/23/19 13:30,2.03,1010.88,37.85,2019,7,23,7/23/2019
5/7/20 12:00,2.03,970.256,23.35,2020,5,7,5/7/2020
5/12/20 12:15,2.03,1058.253,16.55,2020,5,12,5/12/2020
5/28/20 14:45,2.03,1020.383,25.45,2020,5,28,5/28/2020
7/30/20 13:00,2.03,990.188,31.55,2020,7,30,7/30/2020
8/20/20 13:30,2.03,1006.18,34.85,2020,8,20,8/20/2020
5/13/19 12:15,2.029,1012.207,17.00,2019,5,13,5/13/2019
7/16/19 14:15,2.029,1030.056,26.85,2019,7,16,7/16/2019
4/20/20 13:15,2.029,1017.85,21.50,2020,4,20,4/20/2020
4/23/20 13:00,2.029,1022.4,25.70,2020,4,23,4/23/2020
6/25/20 12:15,2.029,968.032,31.05,2020,6,25,6/25/2020
4/22/19 13:15,2.028,1040.82,27.90,2019,4,22,4/22/2019
5/17/19 11:45,2.028,976.583,19.10,2019,5,17,5/17/2019
6/27/19 13:00,2.028,995.561,32.55,2019,6,27,6/27/2019
7/4/19 12:15,2.028,980.266,26.70,2019,7,4,7/4/2019
4/18/19 12:45,2.027,1016.397,22.90,2019,4,18,4/18/2019
4/4/20 13:15,2.027,982.42,16.60,2020,4,4,4/4/2020
4/21/20 12:30,2.027,1017.564,21.05,2020,4,21,4/21/2020
6/12/20 13:00,2.027,995.429,30.95,2020,6,12,6/12/2020
8/1/20 13:30,2.027,1029.452,31.95,2020,8,1,8/1/2020
5/27/19 14:30,2.026,1008.405,24.00,2019,5,27,5/27/2019
6/13/19 14:15,2.026,1126.644,25.15,2019,6,13,6/13/2019
6/27/19 13:45,2.026,1007.49,33.40,2019,6,27,6/27/2019
7/17/19 14:15,2.026,1009.546,30.10,2019,7,17,7/17/2019
7/23/19 13:45,2.026,1010.88,38.25,2019,7,23,7/23/2019
4/20/20 13:30,2.026,1027.472,21.00,2020,4,20,4/20/2020
4/21/20 13:15,2.026,1005.521,22.00,2020,4,21,4/21/2020
5/27/20 14:30,2.026,1018.689,28.05,2020,5,27,5/27/2020
8/6/20 13:00,2.026,982.766,33.00,2020,8,6,8/6/2020
8/8/20 13:30,2.026,977.984,39.40,2020,8,8,8/8/2020
5/22/19 13:45,2.025,1138.522,23.60,2019,5,22,5/22/2019
4/4/20 13:30,2.025,990.62,17.55,2020,4,4,4/4/2020
7/29/20 12:30,2.025,921.86,27.25,2020,7,29,7/29/2020
3/27/19 13:15,2.024,1038.029,14.45,2019,3,27,3/27/2019
7/2/19 14:45,2.024,1022.466,28.60,2019,7,2,7/2/2019
7/5/19 14:45,2.024,1010.651,33.15,2019,7,5,7/5/2019
6/22/20 13:00,2.024,1077.868,26.80,2020,6,22,6/22/2020
7/12/20 15:30,2.024,985.938,28.80,2020,7,12,7/12/2020
4/22/19 13:00,2.023,1040.82,27.55,2019,4,22,4/22/2019
7/23/19 13:00,2.023,996.9,37.80,2019,7,23,7/23/2019
8/13/19 13:45,2.023,992.255,24.50,2019,8,13,8/13/2019
4/26/20 12:30,2.023,769.89,23.70,2020,4,26,4/26/2020
4/13/19 13:00,2.022,981.651,9.00,2019,4,13,4/13/2019
4/18/19 13:45,2.022,1007.636,23.40,2019,4,18,4/18/2019
5/1/19 13:00,2.022,1047.715,24.50,2019,5,1,5/1/2019
6/24/19 13:45,2.022,946.11,36.45,2019,6,24,6/24/2019
7/2/19 12:00,2.022,972.008,27.35,2019,7,2,7/2/2019
8/22/19 13:15,2.022,979.938,29.30,2019,8,22,8/22/2019
4/23/20 13:30,2.022,1034.67,27.05,2020,4,23,4/23/2020
5/17/20 11:45,2.022,957.272,20.80,2020,5,17,5/17/2020
6/23/20 14:15,2.022,1021.861,30.55,2020,6,23,6/23/2020
6/24/20 12:15,2.022,978.788,31.65,2020,6,24,6/24/2020
6/24/20 14:30,2.022,1019.257,33.05,2020,6,24,6/24/2020
7/30/20 12:45,2.022,977.044,31.65,2020,7,30,7/30/2020
8/16/20 13:45,2.022,976.537,34.70,2020,8,16,8/16/2020
5/28/19 15:00,2.021,967.264,21.75,2019,5,28,5/28/2019
7/23/19 14:00,2.021,1009.323,38.80,2019,7,23,7/23/2019
4/20/20 13:00,2.021,1012.464,21.25,2020,4,20,4/20/2020
5/8/20 12:45,2.021,959.016,26.85,2020,5,8,5/8/2020
5/31/20 13:00,2.021,920.277,23.25,2020,5,31,5/31/2020
8/5/20 14:00,2.021,1003.284,31.25,2020,8,5,8/5/2020
8/6/20 12:45,2.021,969.776,32.75,2020,8,6,8/6/2020
4/15/19 13:45,2.02,991.46,19.20,2019,4,15,4/15/2019
4/4/20 13:45,2.02,990.62,17.35,2020,4,4,4/4/2020
7/30/20 13:30,2.02,1003.805,32.55,2020,7,30,7/30/2020
4/30/19 14:15,2.019,1026.163,21.70,2019,4,30,4/30/2019
6/29/19 12:30,2.019,1013.154,34.10,2019,6,29,6/29/2019
7/3/19 14:45,2.019,1006.624,27.65,2019,7,3,7/3/2019
4/22/20 14:15,2.019,1025.401,24.10,2020,4,22,4/22/2020
6/1/20 12:00,2.019,973.134,27.15,2020,6,1,6/1/2020
4/11/19 12:45,2.018,990.7,13.90,2019,4,11,4/11/2019
5/20/19 13:00,2.018,1027.922,23.35,2019,5,20,5/20/2019
6/21/19 11:45,2.018,936.321,26.45,2019,6,21,6/21/2019
7/1/19 13:00,2.018,992.269,30.70,2019,7,1,7/1/2019
7/14/19 14:00,2.018,997.318,24.40,2019,7,14,7/14/2019
7/25/19 13:30,2.018,1010.53,42.55,2019,7,25,7/25/2019
7/30/19 14:30,2.018,1014.94,32.75,2019,7,30,7/30/2019
3/30/20 14:00,2.018,997.98,9.95,2020,3,30,3/30/2020
3/31/20 14:15,2.018,1012.814,13.35,2020,3,31,3/31/2020
5/30/20 12:15,2.018,845.726,25.65,2020,5,30,5/30/2020
6/8/20 15:30,2.018,1047.489,24.10,2020,6,8,6/8/2020
6/12/20 12:15,2.018,980.271,28.85,2020,6,12,6/12/2020
6/26/20 13:15,2.018,1000.352,34.65,2020,6,26,6/26/2020
6/26/20 13:30,2.018,1012,34.50,2020,6,26,6/26/2020
8/8/20 13:00,2.018,883.803,38.75,2020,8,8,8/8/2020
4/25/20 12:15,2.017,987.614,18.85,2020,4,25,4/25/2020
5/6/20 14:45,2.017,1007.289,21.20,2020,5,6,5/6/2020
5/12/20 15:00,2.017,1016.03,18.75,2020,5,12,5/12/2020
5/17/20 14:45,2.017,1008.548,23.00,2020,5,17,5/17/2020
7/30/20 13:45,2.017,1004.11,32.40,2020,7,30,7/30/2020
3/27/19 12:00,2.016,971.358,14.10,2019,3,27,3/27/2019
5/12/19 14:30,2.016,1035.881,17.60,2019,5,12,5/12/2019
3/30/20 12:45,2.016,967.172,8.30,2020,3,30,3/30/2020
4/20/20 13:45,2.016,1026.742,21.25,2020,4,20,4/20/2020
4/23/20 12:45,2.016,1012.352,25.65,2020,4,23,4/23/2020
7/29/20 12:45,2.016,921.86,27.90,2020,7,29,7/29/2020
4/15/19 13:30,2.015,979.006,18.55,2019,4,15,4/15/2019
4/21/19 13:15,2.015,1041.65,26.35,2019,4,21,4/21/2019
7/5/19 14:15,2.015,1023.29,32.80,2019,7,5,7/5/2019
4/22/20 12:15,2.015,993.113,22.50,2020,4,22,4/22/2020
5/15/20 11:45,2.015,956.684,18.10,2020,5,15,5/15/2020
7/22/20 14:30,2.015,1017.25,30.80,2020,7,22,7/22/2020
6/27/19 12:45,2.014,981.957,32.00,2019,6,27,6/27/2019
8/21/19 12:45,2.014,961.831,26.40,2019,8,21,8/21/2019
4/26/20 14:00,2.014,1027.47,24.60,2020,4,26,4/26/2020
5/6/20 11:45,2.014,954.739,19.05,2020,5,6,5/6/2020
7/12/20 15:00,2.014,938.756,28.90,2020,7,12,7/12/2020
8/6/20 14:00,2.014,989.112,33.75,2020,8,6,8/6/2020
4/11/19 14:00,2.013,1011.015,14.00,2019,4,11,4/11/2019
4/21/19 13:30,2.013,1032.217,26.40,2019,4,21,4/21/2019
7/23/19 12:45,2.013,980.813,36.95,2019,7,23,7/23/2019
4/21/20 12:15,2.013,971.536,20.75,2020,4,21,4/21/2020
4/13/19 12:45,2.012,1104.593,8.70,2019,4,13,4/13/2019
8/7/20 13:30,2.012,984.677,36.65,2020,8,7,8/7/2020
4/22/19 12:45,2.011,1032.787,27.35,2019,4,22,4/22/2019
7/10/19 12:00,2.011,969.135,26.80,2019,7,10,7/10/2019
7/16/19 14:30,2.011,1030.056,27.65,2019,7,16,7/16/2019
4/1/20 13:15,2.011,124.58,13.65,2020,4,1,4/1/2020
5/26/20 11:45,2.011,881.006,23.25,2020,5,26,5/26/2020
6/2/20 12:30,2.011,994.628,30.25,2020,6,2,6/2/2020
8/1/20 14:15,2.011,981.158,33.75,2020,8,1,8/1/2020
8/5/20 12:30,2.011,888.057,30.00,2020,8,5,8/5/2020
4/18/19 14:00,2.01,999.25,23.35,2019,4,18,4/18/2019
4/22/19 13:45,2.01,1018.58,28.30,2019,4,22,4/22/2019
6/5/19 13:15,2.01,972.914,31.30,2019,6,5,6/5/2019
6/7/19 11:45,2.01,1013.92,27.10,2019,6,7,6/7/2019
6/21/19 13:15,2.01,1172.516,26.95,2019,6,21,6/21/2019
7/8/19 13:00,2.01,892.461,25.05,2019,7,8,7/8/2019
7/9/19 14:30,2.01,985.92,25.55,2019,7,9,7/9/2019
7/10/19 14:30,2.01,1016.47,28.90,2019,7,10,7/10/2019
7/17/19 14:00,2.01,998.367,29.10,2019,7,17,7/17/2019
9/2/19 14:30,2.01,977.542,25.65,2019,9,2,9/2/2019
5/18/20 14:00,2.01,1003.618,27.55,2020,5,18,5/18/2020
6/26/20 13:45,2.01,1009.89,35.00,2020,6,26,6/26/2020
7/24/20 12:15,2.01,995.23,29.30,2020,7,24,7/24/2020
5/15/19 15:00,2.009,997.486,19.50,2019,5,15,5/15/2019
6/29/19 14:15,2.009,1038.47,36.80,2019,6,29,6/29/2019
7/5/19 11:45,2.009,978.466,29.80,2019,7,5,7/5/2019
5/20/20 12:00,2.009,954.557,28.40,2020,5,20,5/20/2020
5/26/20 14:45,2.009,1003.947,26.95,2020,5,26,5/26/2020
6/22/20 12:00,2.009,796.834,25.00,2020,6,22,6/22/2020
6/23/20 12:00,2.009,983.045,28.50,2020,6,23,6/23/2020
7/22/20 12:45,2.009,986.983,29.00,2020,7,22,7/22/2020
8/21/19 14:15,2.008,991.191,28.80,2019,8,21,8/21/2019
4/1/20 13:30,2.008,124.58,13.95,2020,4,1,4/1/2020
5/7/20 14:30,2.008,1005.669,25.65,2020,5,7,5/7/2020
5/15/20 14:45,2.008,1011.531,20.60,2020,5,15,5/15/2020
6/25/20 14:00,2.008,964.61,32.05,2020,6,25,6/25/2020
6/5/19 14:00,2.007,1013.92,32.90,2019,6,5,6/5/2019
7/2/19 12:45,2.007,1047.4,28.35,2019,7,2,7/2/2019
4/20/20 12:45,2.007,1002.79,20.70,2020,4,20,4/20/2020
5/19/20 12:00,2.007,785.39,27.35,2020,5,19,5/19/2020
8/5/20 14:15,2.007,990.17,31.25,2020,8,5,8/5/2020
8/6/20 13:45,2.007,995.263,33.65,2020,8,6,8/6/2020
8/7/20 13:15,2.007,976.69,35.35,2020,8,7,8/7/2020
5/16/19 14:30,2.006,1042.95,20.30,2019,5,16,5/16/2019
6/2/19 14:45,2.006,1005.7,34.90,2019,6,2,6/2/2019
6/11/19 11:30,2.006,1035.215,25.20,2019,6,11,6/11/2019
7/29/19 14:00,2.006,1001.579,29.60,2019,7,29,7/29/2019
4/5/20 13:15,2.006,967.62,22.90,2020,4,5,4/5/2020
4/23/20 13:45,2.006,1026.269,26.85,2020,4,23,4/23/2020
5/16/20 14:45,2.006,1045.65,24.20,2020,5,16,5/16/2020
6/21/20 14:30,2.006,987.415,29.60,2020,6,21,6/21/2020
7/29/20 14:30,2.006,1026.3,29.15,2020,7,29,7/29/2020
9/10/20 12:30,2.006,937.201,26.05,2020,9,10,9/10/2020
4/26/20 14:15,2.005,1017.69,24.85,2020,4,26,4/26/2020
7/21/20 12:00,2.005,966.965,27.50,2020,7,21,7/21/2020
8/4/20 12:30,2.005,966.63,27.50,2020,8,4,8/4/2020
7/3/19 12:00,2.004,963.94,26.40,2019,7,3,7/3/2019
4/1/20 13:45,2.004,124.58,13.85,2020,4,1,4/1/2020
5/8/20 13:15,2.004,989.296,28.30,2020,5,8,5/8/2020
7/30/20 12:30,2.004,959.839,31.10,2020,7,30,7/30/2020
4/1/20 13:00,2.003,124.58,13.45,2020,4,1,4/1/2020
4/4/20 13:00,2.003,972.522,17.05,2020,4,4,4/4/2020
4/23/20 12:30,2.003,997.493,24.90,2020,4,23,4/23/2020
5/19/20 14:30,2.003,1137.978,29.50,2020,5,19,5/19/2020
4/21/19 13:00,2.002,1043.303,26.30,2019,4,21,4/21/2019
4/21/19 13:45,2.002,1020.42,27.55,2019,4,21,4/21/2019
7/25/19 13:15,2.002,984.744,42.15,2019,7,25,7/25/2019
8/23/19 13:30,2.002,979.58,29.95,2019,8,23,8/23/2019
4/24/20 13:00,2.002,997.575,25.60,2020,4,24,4/24/2020
5/18/20 14:15,2.002,973.255,27.40,2020,5,18,5/18/2020
6/26/20 13:00,2.002,993.64,34.60,2020,6,26,6/26/2020
8/7/20 13:45,2.002,985.51,36.45,2020,8,7,8/7/2020
8/17/20 12:00,2.002,940.947,28.15,2020,8,17,8/17/2020
6/18/19 13:15,2.001,983.732,32.80,2019,6,18,6/18/2019
4/27/20 12:30,2.001,1014.345,24.00,2020,4,27,4/27/2020
6/12/20 13:15,2.001,1004.563,31.30,2020,6,12,6/12/2020
7/30/20 14:00,2.001,1000.908,32.95,2020,7,30,7/30/2020
8/6/20 12:30,2.001,953.07,32.80,2020,8,6,8/6/2020
5/15/19 11:30,2,937.663,16.55,2019,5,15,5/15/2019
4/26/20 12:15,2,769.89,22.15,2020,4,26,4/26/2020
5/16/20 11:45,2,960.236,20.90,2020,5,16,5/16/2020
5/18/20 12:00,2,955.225,24.90,2020,5,18,5/18/2020
8/20/20 13:45,2,975.07,35.25,2020,8,20,8/20/2020
3/25/20 12:30,1.999,975.407,12.20,2020,3,25,3/25/2020
4/5/20 13:30,1.999,967.62,22.90,2020,4,5,4/5/2020
4/21/20 12:45,1.999,995.068,20.50,2020,4,21,4/21/2020
8/7/20 13:00,1.999,969.014,35.15,2020,8,7,8/7/2020
4/15/19 13:00,1.998,991.164,16.30,2019,4,15,4/15/2019
4/18/19 12:30,1.998,996.74,23.40,2019,4,18,4/18/2019
7/9/19 13:15,1.998,941.218,24.00,2019,7,9,7/9/2019
7/9/19 13:30,1.998,1001.777,23.85,2019,7,9,7/9/2019
7/17/19 14:30,1.998,991.318,30.30,2019,7,17,7/17/2019
7/29/19 12:45,1.998,980.299,29.15,2019,7,29,7/29/2019
8/22/19 13:30,1.998,984.049,29.25,2019,8,22,8/22/2019
8/23/19 13:15,1.998,972.778,30.25,2019,8,23,8/23/2019
4/4/20 14:00,1.998,988.118,17.00,2020,4,4,4/4/2020
4/24/20 13:45,1.998,1012.996,26.85,2020,4,24,4/24/2020
6/22/20 14:45,1.998,1017.39,27.75,2020,6,22,6/22/2020
8/20/20 12:30,1.998,932.746,33.40,2020,8,20,8/20/2020
4/22/19 14:00,1.997,1006.9,28.80,2019,4,22,4/22/2019
6/24/19 14:15,1.997,1014.59,37.05,2019,6,24,6/24/2019
7/23/19 14:15,1.997,999.757,38.90,2019,7,23,7/23/2019
4/5/20 13:00,1.997,967.62,22.55,2020,4,5,4/5/2020
6/1/20 14:45,1.997,1006.132,30.05,2020,6,1,6/1/2020
4/25/20 14:30,1.996,1008.663,20.60,2020,4,25,4/25/2020
6/24/20 14:45,1.996,1005.259,33.20,2020,6,24,6/24/2020
4/15/19 12:45,1.995,956.776,16.35,2019,4,15,4/15/2019
6/24/19 12:30,1.995,946.11,35.15,2019,6,24,6/24/2019
7/24/19 13:00,1.995,987.361,39.30,2019,7,24,7/24/2019
8/21/19 12:00,1.995,951.415,23.95,2019,8,21,8/21/2019
9/6/19 12:15,1.995,982.588,23.45,2019,9,6,9/6/2019
5/12/20 13:15,1.995,1062.211,17.80,2020,5,12,5/12/2020
6/24/20 12:00,1.995,958.044,30.45,2020,6,24,6/24/2020
5/13/19 15:00,1.994,1002.022,19.10,2019,5,13,5/13/2019
6/4/19 13:45,1.994,927.22,33.50,2019,6,4,6/4/2019
7/4/19 14:45,1.994,1009.38,29.55,2019,7,4,7/4/2019
7/4/19 18:00,1.994,521.561,31.05,2019,7,4,7/4/2019
9/3/19 13:15,1.994,942.78,27.15,2019,9,3,9/3/2019
9/4/19 13:00,1.994,956.541,26.90,2019,9,4,9/4/2019
3/25/20 12:45,1.994,986.618,12.30,2020,3,25,3/25/2020
